App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated
NARUTO X BORUTO NINJA VOLTAGE,GAME,4.4,267395,71M,"5,000,000+",Free,0,Everyone 10+,"July 19, 2018"
Sword Art Online: Integral Factor,FAMILY,4.0,45359,32M,"1,000,000+",Free,0,Everyone 10+,"July 26, 2018"
Mahalaxmi Dindarshika 2018,PRODUCTIVITY,4.2,25427,9.2M,"1,000,000+",Free,0,Everyone,"January 5, 2018"
"Microsoft To-Do: List, Task & Reminder",PRODUCTIVITY,4.1,14432,16M,"1,000,000+",Free,0,Everyone,"July 31, 2018"
Notepad & To do list,PRODUCTIVITY,4.3,226295,4.2M,"10,000,000+",Free,0,Everyone,"June 6, 2018"
To Do List,PRODUCTIVITY,4.7,253155,3.5M,"5,000,000+",Free,0,Everyone,"March 19, 2018"
"Polaris Office - Word, Docs, Sheets, Slide, PDF",PRODUCTIVITY,4.3,549900,60M,"10,000,000+",Free,0,Everyone,"July 18, 2018"
do,FAMILY,3.1,1073,5.9M,"100,000+",Free,0,Everyone,"June 8, 2016"
Does not Commute,GAME,4.0,154108,78M,"5,000,000+",Free,0,Everyone,"October 13, 2015"
Todoist: To-do lists for task management & errands,PRODUCTIVITY,4.5,155998,12M,"10,000,000+",Free,0,Everyone,"August 5, 2018"
To Do Reminder with Alarm,PRODUCTIVITY,4.4,72161,4.9M,"1,000,000+",Free,0,Everyone,"March 21, 2018"
wikiHow: how to do anything,BOOKS_AND_REFERENCE,4.4,43088,3.0M,"1,000,000+",Free,0,Teen,"April 19, 2017"
"Ike - To-Do List, Task List",PRODUCTIVITY,4.6,6320,6.3M,"100,000+",Free,0,Everyone,"December 10, 2016"
"My Effectiveness: To do, Tasks",PRODUCTIVITY,4.6,14089,8.4M,"500,000+",Free,0,Everyone,"August 5, 2018"
Do it (Tomorrow),PRODUCTIVITY,4.3,26452,4.0M,"1,000,000+",Free,0,Everyone,"November 3, 2014"
Do Not Disturb,PRODUCTIVITY,4.3,6120,1.9M,"100,000+",Free,0,Everyone,"November 22, 2017"
To-Do List Widget,PRODUCTIVITY,3.9,7801,201k,"1,000,000+",Free,0,Everyone,"September 28, 2013"
NoteToDo. Notes. To do list,PRODUCTIVITY,4.5,57449,5.0M,"1,000,000+",Free,0,Everyone,"August 4, 2018"
"Memory Helper - To do list, Notepad, Notes, Memo",PRODUCTIVITY,4.7,7566,4.0M,"500,000+",Free,0,Everyone,"July 21, 2018"
"2Do - Reminders, To-do List & Notes",PRODUCTIVITY,4.3,4649,30M,"100,000+",Free,0,Everyone,"June 19, 2018"
"Notes : Colorful Notepad Note,To Do,Reminder,Memo",LIFESTYLE,4.6,10484,9.0M,"1,000,000+",Free,0,Everyone,"June 9, 2018"
"Time Planner - Schedule, To-Do List, Time Tracker",PRODUCTIVITY,4.2,2537,8.5M,"500,000+",Free,0,Everyone,"January 10, 2018"
Cal - Google Calendar + Widget,PRODUCTIVITY,4.2,86172,13M,"1,000,000+",Free,0,Everyone,"February 1, 2016"
"Clean My House – Chore To Do List, Task Scheduler",PRODUCTIVITY,4.1,661,3.4M,"100,000+",Free,0,Everyone,"June 21, 2018"
"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,4.6,7969,20M,"100,000+",Free,0,Everyone,"February 6, 2018"
To-do list,PRODUCTIVITY,4.4,688,4.4M,"50,000+",Free,0,Everyone,"July 17, 2018"
Do Not Crash,FAMILY,3.7,56664,8.3M,"1,000,000+",Free,0,Everyone,"February 5, 2015"
Do I Snore or Grind,MEDICAL,4.4,2295,19M,"100,000+",Free,0,Everyone,"July 9, 2018"
How well do you know me?,GAME,3.9,1290,6.4M,"100,000+",Free,0,Everyone,"July 26, 2018"
EasyNote Notepad | To Do List,TOOLS,4.3,15618,2.4M,"1,000,000+",Free,0,Everyone,"November 27, 2017"
Adobe Fill & Sign: Easy PDF Form Filler,PRODUCTIVITY,4.3,11402,5.3M,"1,000,000+",Free,0,Everyone,"November 7, 2017"
DO YOU KNOW THE WAY Soundboard,FAMILY,4.5,1007,5.2M,"100,000+",Free,0,Everyone,"July 1, 2018"
Dude Perfect 2,GAME,4.5,401648,70M,"10,000,000+",Free,0,Everyone,"April 12, 2017"
Endless Ducker,GAME,4.5,8193,41M,"500,000+",Free,0,Everyone,"September 16, 2016"
Dude Perfect,SPORTS,4.5,97,1.9M,"10,000+",Free,0,Everyone,"June 28, 2017"
that's lit,GAME,4.7,1115,39M,"100,000+",Free,0,Everyone,"July 7, 2017"
All Type DP,FAMILY,4.3,1853,5.8M,"500,000+",Free,0,Everyone,"May 10, 2018"
Dp For WhatsApp,PERSONALIZATION,4.4,1623,11M,"1,000,000+",Free,0,Mature 17+,"June 23, 2018"
DP and Status for WhatsApp 2018,SOCIAL,4.5,787,6.9M,"100,000+",Free,0,Everyone,"February 17, 2018"
DP Editor,PHOTOGRAPHY,4.3,18,15M,"5,000+",Free,0,Teen,"August 4, 2018"
DP & Status,FAMILY,4.3,1922,4.7M,"500,000+",Free,0,Everyone,"January 9, 2018"
Dp for girls,ART_AND_DESIGN,4.2,175,8.2M,"50,000+",Free,0,Everyone,"May 26, 2017"
DP Maker,PHOTOGRAPHY,4.2,784,18M,"100,000+",Free,0,Everyone,"April 29, 2018"
Download Instant DP (Full HD),TOOLS,4.3,1283,4.4M,"100,000+",Free,0,Everyone,"August 4, 2018"
Square DP For Whatsapp,PHOTOGRAPHY,4.2,67,15M,"10,000+",Free,0,Everyone,"March 29, 2017"
Profile pictures for WhatsApp,PERSONALIZATION,4.7,10786,9.4M,"500,000+",Free,0,Mature 17+,"May 20, 2018"
DP and Status,FAMILY,4.1,623,3.0M,"100,000+",Free,0,Everyone,"August 11, 2017"
Dp For Whatsapp,SOCIAL,4.3,39,12M,"5,000+",Free,0,Everyone,"April 13, 2017"
DP & Status for Whatsapp 2018,PERSONALIZATION,4.1,293,3.4M,"100,000+",Free,0,Everyone,"August 3, 2018"
DP Creator for WhatsApp,PHOTOGRAPHY,3.8,4813,5.1M,"100,000+",Free,0,Everyone,"March 19, 2016"
Dp For FB,PHOTOGRAPHY,4.5,12,2.0M,"1,000+",Free,0,Teen,"October 19, 2017"
Best DP and Status (Daily Updates Photos),FAMILY,4.1,3003,3.2M,"1,000,000+",Free,0,Everyone,"May 7, 2018"
Magical Insta DP,PHOTOGRAPHY,,2,5.2M,"1,000+",Free,0,Everyone,"June 28, 2018"
Profile Pictures and DP for Whatsapp,SOCIAL,4.3,48,11M,"5,000+",Free,0,Everyone,"May 12, 2017"
All Types DP & Status Maker,PHOTOGRAPHY,4.5,16,14M,"1,000+",Free,0,Teen,"July 12, 2018"
DP Photo Editor,PHOTOGRAPHY,4.1,88,7.7M,"10,000+",Free,0,Everyone,"September 29, 2017"
Status For WhatsApp DP - pro,PERSONALIZATION,4.4,49,12M,"10,000+",Free,0,Teen,"May 31, 2018"
"Marathi DP - status and message,jokes,Video app",FAMILY,4.3,694,3.8M,"100,000+",Free,0,Everyone,"August 1, 2018"
Cute Images for Whatsapp,FAMILY,4.4,634,8.1M,"100,000+",Free,0,Teen,"December 23, 2015"
Profile Pictures - Best DP Status,FAMILY,4.3,131,5.4M,"50,000+",Free,0,Everyone,"November 29, 2017"
Best DP and Status - All Type DP & Status,FAMILY,,1,5.7M,100+,Free,0,Everyone,"May 30, 2018"
Dp for Facebook,SOCIAL,4.1,56,10M,"5,000+",Free,0,Everyone,"May 16, 2017"
Fifa World Cup 2018: Photo Frame Editor & DP Maker,PHOTOGRAPHY,4.6,666,8.7M,"100,000+",Free,0,Everyone,"June 20, 2018"
DP and Status Images | All Latest Status 2018,LIFESTYLE,4.7,25,3.8M,"10,000+",Free,0,Teen,"July 22, 2017"
Best DP and Status,SOCIAL,4.2,93,5.6M,"10,000+",Free,0,Teen,"November 29, 2017"
"100000+ Messages - DP, Status, Jokes & GIF 2018",LIFESTYLE,3.7,121,3.8M,"10,000+",Free,0,Mature 17+,"December 29, 2017"
Instant DP Downloader for Instagram,SOCIAL,4.7,38,4.1M,"5,000+",Free,0,Everyone,"August 4, 2018"
DP Display Pictures Life Quotes Motivational GM,SOCIAL,4.4,39,11M,"5,000+",Free,0,Everyone,"January 1, 2018"
Latest DP and Status Pro 2018,FAMILY,4.7,19,5.7M,"1,000+",Free,0,Everyone,"January 5, 2018"
Best DP And Video Status 2018 For Whatsapp,FAMILY,4.2,91,3.8M,"10,000+",Free,0,Everyone,"May 31, 2018"
Qeek for Instagram - Zoom profile insta DP,SOCIAL,4.6,12111,9.1M,"500,000+",Free,0,Everyone,"May 3, 2018"
DP Battle,FAMILY,4.5,132,2.5M,"5,000+",Free,0,Everyone,"March 26, 2017"
Faceoff DP Battle App,FAMILY,4.8,38,6.7M,"1,000+",Free,0,Everyone,"June 15, 2018"
Insta Square Profile DP,PHOTOGRAPHY,3.7,42,11M,"5,000+",Free,0,Everyone,"September 1, 2015"
Name Art DP - Focus n Filter Text 2018,ART_AND_DESIGN,4.3,132,7.7M,"10,000+",Free,0,Everyone,"January 4, 2018"
DP Status 2017,PHOTOGRAPHY,4.2,302,7.0M,"50,000+",Free,0,Everyone,"June 15, 2017"
Dairy Queen,FOOD_AND_DRINK,3.6,742,43M,"100,000+",Free,0,Everyone,"July 25, 2018"
DQ Texas,FOOD_AND_DRINK,4.1,336,13M,"100,000+",Free,0,Everyone,"May 18, 2018"
DQ Events,BUSINESS,2.3,41,20M,"10,000+",Free,0,Everyone,"December 20, 2017"
Dash Quest Heroes,GAME,4.3,8432,59M,"500,000+",Free,0,Everyone 10+,"July 16, 2018"
Coupons for Dairy Queen,FOOD_AND_DRINK,4.6,42,3.9M,100+,Free,0,Teen,"July 18, 2018"
DRAGON QUEST VIII,FAMILY,4.5,7812,27M,"50,000+",Paid,$19.99,Everyone 10+,"April 4, 2017"
ODTMobile v4,BUSINESS,4.0,3,16M,"1,000+",Free,0,Everyone,"April 17, 2018"
DRAGON QUEST III,FAMILY,4.2,1661,63M,"10,000+",Paid,$9.99,Everyone,"March 9, 2018"
LightMeter (noAds),PHOTOGRAPHY,4.6,617,12M,"10,000+",Paid,$1.99,Everyone,"November 22, 2016"
DRAGON QUEST,FAMILY,4.2,9659,30M,"100,000+",Paid,$2.99,Everyone,"March 10, 2017"
DRAGON QUEST II,FAMILY,4.5,2576,44M,"10,000+",Paid,$4.99,Everyone,"March 9, 2018"
SONIC Drive-In,FOOD_AND_DRINK,4.3,19373,43M,"1,000,000+",Free,0,Everyone,"July 31, 2018"
DRAGON QUEST VI,FAMILY,4.4,3358,17M,"100,000+",Paid,$14.99,Everyone,"August 1, 2018"
McDonald's,FOOD_AND_DRINK,3.6,145646,42M,"10,000,000+",Free,0,Everyone,"July 31, 2018"
DQT GPS,BUSINESS,4.0,3,6.3M,500+,Free,0,Everyone,"October 5, 2015"
DQ Akses,TOOLS,,0,2.6M,1+,Free,0,Everyone,"July 6, 2018"
Discovery Insure,MAPS_AND_NAVIGATION,2.8,1911,20M,"100,000+",Free,0,Everyone,"March 17, 2018"
Taco Bell,LIFESTYLE,3.8,28140,16M,"1,000,000+",Free,0,Everyone,"July 30, 2018"
LightMeter Free,PHOTOGRAPHY,4.1,5485,13M,"1,000,000+",Free,0,Everyone,"April 28, 2016"
CHRONO TRIGGER (Upgrade Ver.),FAMILY,3.8,11250,6.3M,"100,000+",Paid,$9.99,Everyone 10+,"June 12, 2018"
ODTMobile,BUSINESS,3.4,15,2.7M,"10,000+",Free,0,Everyone,"March 10, 2016"
Whataburger,FOOD_AND_DRINK,4.5,5093,56M,"500,000+",Free,0,Everyone,"April 10, 2018"
FINAL FANTASY DIMENSIONS,FAMILY,4.3,8450,1.1M,"100,000+",Paid,$13.99,Everyone,"March 15, 2017"
Arby's,FOOD_AND_DRINK,3.1,194,26M,"100,000+",Free,0,Everyone,"July 12, 2018"
RPG Dragon Lapis,FAMILY,4.6,13492,56M,"100,000+",Free,0,Teen,"July 9, 2018"
Find Fast Food,SHOPPING,3.3,272,785k,"100,000+",Free,0,Everyone,"November 11, 2012"
Jungle book-The Great Escape,GAME,3.9,2362,25M,"100,000+",Free,0,Everyone,"July 17, 2013"
Bunny Skater,GAME,4.2,139432,4.7M,"10,000,000+",Free,0,Everyone,"November 20, 2013"
DQSalmaan - A fan made App,FAMILY,4.9,707,6.0M,"10,000+",Free,0,Everyone,"February 4, 2018"
Culver's,LIFESTYLE,3.9,1638,4.9M,"100,000+",Free,0,Everyone,"April 11, 2018"
Wendy’s – Food and Offers,FOOD_AND_DRINK,3.4,6512,18M,"1,000,000+",Free,0,Everyone,"April 12, 2018"
Dunkin' Donuts,FOOD_AND_DRINK,4.2,68270,66M,"1,000,000+",Free,0,Everyone,"June 20, 2018"
SUBWAY®,FOOD_AND_DRINK,3.8,21381,41M,"1,000,000+",Free,0,Everyone,"July 24, 2018"
The Walking Zombie: Dead City,GAME,4.6,58575,96M,"1,000,000+",Free,0,Teen,"February 21, 2018"
Monster Fishing 2018,SPORTS,4.4,32881,76M,"1,000,000+",Free,0,Everyone,"August 7, 2018"
Call Blocker & Blacklist,COMMUNICATION,4.0,6,4.2M,"1,000+",Free,0,Everyone,"July 13, 2018"
Panera Bread,FOOD_AND_DRINK,4.2,10225,36M,"1,000,000+",Free,0,Everyone,"August 6, 2018"
Dulquer Salmaan HD Wallpapers,PERSONALIZATION,,1,3.9M,100+,Free,0,Everyone,"May 22, 2018"
IHOP®,FOOD_AND_DRINK,4.2,441,24M,"100,000+",Free,0,Everyone,"April 3, 2018"
Starbucks,FOOD_AND_DRINK,4.5,455496,35M,"10,000,000+",Free,0,Everyone,"August 1, 2018"
myGrow,PRODUCTIVITY,4.6,84,23M,"1,000+",Paid,$4.29,Mature 17+,"April 29, 2016"
Dr. Parking 4,GAME,4.4,475369,13M,"50,000,000+",Free,0,Everyone,"March 6, 2018"
Dr. Driving 2,GAME,4.6,358633,19M,"10,000,000+",Free,0,Everyone,"May 3, 2018"
dr.fone - Recovery & Transfer wirelessly & Backup,TOOLS,3.7,23347,7.6M,"5,000,000+",Free,0,Everyone,"May 28, 2018"
Dr. Truck Driver : Real Truck Simulator 3D,FAMILY,4.1,1626,96M,"100,000+",Free,0,Everyone 10+,"July 5, 2018"
Dr. Cares - Pet Rescue 911 🐶,FAMILY,4.2,14432,35M,"500,000+",Free,0,Everyone,"September 21, 2017"
Dr. Parker : Parking Simulator,GAME,4.5,14253,81M,"1,000,000+",Free,0,Everyone,"January 18, 2018"
Dr. Parker : Real car parking simulation,GAME,4.6,15829,95M,"1,000,000+",Free,0,Everyone,"July 24, 2018"
Dr. Battery - Fast Charger - Super Cleaner 2018,TOOLS,4.5,101738,10M,"1,000,000+",Free,0,Everyone,"July 26, 2018"
"Dr. Safety - Antivirus, Booster, Cleaner, AppLock",TOOLS,4.4,372553,21M,"10,000,000+",Free,0,Everyone,"August 6, 2018"
DR TV,VIDEO_PLAYERS,3.3,6716,4.7M,"500,000+",Free,0,Mature 17+,"June 25, 2018"
Real Car Dr Parking Master: Parking Games 2018,FAMILY,4.2,3345,27M,"1,000,000+",Free,0,Everyone,"May 12, 2018"
Doctor Kids,FAMILY,4.2,200450,25M,"10,000,000+",Free,0,Everyone,"July 26, 2018"
Dr. Rocket,GAME,4.0,42182,3.4M,"1,000,000+",Free,0,Everyone,"January 6, 2018"
Dr. Muscle,HEALTH_AND_FITNESS,4.0,87,33M,"10,000+",Free,0,Everyone,"July 28, 2018"
Dr. Dominoes,GAME,4.0,2700,5.7M,"500,000+",Free,0,Everyone,"January 3, 2018"
Dr. Sudoku,FAMILY,3.5,2310,3.1M,"500,000+",Free,0,Everyone,"January 4, 2018"
Dr. Unblock,FAMILY,3.9,3847,4.3M,"1,000,000+",Free,0,Everyone,"January 3, 2018"
Dr. Gomoku,GAME,3.9,85317,4.5M,"5,000,000+",Free,0,Everyone,"January 15, 2018"
Dr. Panda Farm,FAMILY,4.1,265,46M,"10,000+",Paid,$2.99,Everyone,"July 21, 2016"
DR.MEEP,FAMILY,4.4,54,33M,500+,Paid,$2.99,Everyone,"June 29, 2018"
Dr. Panda Art Class,FAMILY,4.2,1013,58M,"50,000+",Paid,$2.99,Everyone,"April 26, 2017"
Dr. Panda's Swimming Pool,FAMILY,4.4,2311,9.3M,"100,000+",Paid,$1.99,Everyone,"January 15, 2015"
Dr. Pixel: Pill mania Classic,FAMILY,4.3,2419,6.2M,"100,000+",Free,0,Everyone,"March 31, 2018"
Dr. Chess,GAME,4.1,97209,6.7M,"1,000,000+",Free,0,Everyone,"January 14, 2018"
Super Dr. Parking 3D,FAMILY,4.0,4518,41M,"1,000,000+",Free,0,Everyone,"December 17, 2017"
Dr Dre - Beatmaker,GAME,4.3,146,6.0M,"10,000+",Free,0,Mature 17+,"February 28, 2018"
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3397,9.5M,"50,000+",Paid,$3.99,Everyone,"December 9, 2014"
Dr. Cares - Amy's Pet Clinic 🐈 🐕,FAMILY,4.5,3580,60M,"100,000+",Free,0,Everyone,"April 30, 2018"
Dr. Splorchy Presents Space Heroes,GAME,4.6,18,31M,100+,Paid,$4.99,Mature 17+,"July 23, 2018"
Pet Vet Dr - Animals Hospital,FAMILY,3.7,11748,36M,"1,000,000+",Free,0,Teen,"October 31, 2016"
Dr.Android Repair Master 2017,PRODUCTIVITY,3.8,1205,4.3M,"100,000+",Free,0,Everyone,"June 10, 2018"
DR CONTROL,FAMILY,3.4,267,1.5M,"10,000+",Free,0,Everyone,"March 8, 2017"
Dr Driving Racer,GAME,4.3,183,68M,"10,000+",Free,0,Everyone,"June 14, 2018"
Dr. McDougall Mobile Cookbook,HEALTH_AND_FITNESS,3.8,76,1.2M,"1,000+",Paid,$4.99,Everyone,"January 26, 2015"
Dr. Seuss's ABC,FAMILY,4.7,429,12M,"10,000+",Paid,$3.99,Everyone,"February 26, 2018"
Dr. Booster - Boost Game Speed,TOOLS,4.4,138872,22M,"10,000,000+",Free,0,Everyone,"May 15, 2018"
Dr. Panda Hospital,FAMILY,4.4,1091,45M,"50,000+",Paid,$2.99,Everyone,"December 5, 2013"
Dr. Panda Café Freemium,FAMILY,4.1,11788,62M,"1,000,000+",Free,0,Everyone,"August 10, 2017"
Dr. Panda Ice Cream Truck Free,FAMILY,4.4,23022,80M,"1,000,000+",Free,0,Everyone,"August 2, 2018"
Dr. Doug's Tips,BOOKS_AND_REFERENCE,4.0,22,34M,"1,000+",Free,0,Everyone,"September 1, 2016"
Dr. 2048,FAMILY,3.9,1985,3.5M,"500,000+",Free,0,Everyone,"December 30, 2017"
Dr. Panda Restaurant 2,FAMILY,4.3,3725,67M,"100,000+",Paid,$2.99,Everyone,"February 17, 2016"
Dr. Panda Supermarket,FAMILY,4.2,1357,58M,"50,000+",Paid,$2.99,Everyone,"February 16, 2016"
Dr. Shogi,GAME,3.3,19291,5.1M,"1,000,000+",Free,0,Everyone,"January 2, 2018"
DR Sebi's Alkaline List,FAMILY,4.0,68,5.5M,"5,000+",Free,0,Everyone,"April 5, 2017"
DraStic DS Emulator,GAME,4.6,87766,12M,"1,000,000+",Paid,$4.99,Everyone,"July 19, 2016"
NDS Emulator - For Android 6,GAME,4.1,14002,19M,"1,000,000+",Free,0,Everyone,"July 26, 2018"
Free DS Emulator,GAME,4.1,22896,19M,"1,000,000+",Free,0,Everyone,"July 26, 2018"
nds4droid,GAME,3.4,107778,8.8M,"10,000,000+",Free,0,Everyone,"February 12, 2016"
MegaNDS (NDS Emulator),GAME,3.4,2218,11M,"500,000+",Free,0,Everyone,"October 18, 2017"
DS file,PRODUCTIVITY,4.1,10676,12M,"1,000,000+",Free,0,Everyone,"May 23, 2018"
DS finder,TOOLS,4.0,2596,32M,"500,000+",Free,0,Everyone,"July 19, 2018"
DS get,TOOLS,3.4,71852,22M,"5,000,000+",Free,0,Everyone,"May 23, 2018"
DS cloud,TOOLS,3.2,4908,38M,"500,000+",Free,0,Everyone,"May 23, 2018"
DS note,PRODUCTIVITY,3.9,2046,60M,"100,000+",Free,0,Everyone,"June 11, 2018"
DS cam,PRODUCTIVITY,3.6,3227,35M,"500,000+",Free,0,Everyone,"July 26, 2018"
DS router,TOOLS,3.8,253,15M,"50,000+",Free,0,Everyone,"June 13, 2018"
EmuBox - Fast Retro Emulator,GAME,3.9,1576,43M,"50,000+",Free,0,Everyone,"August 5, 2018"
DS Creator 2.0,TOOLS,1.0,2,4.4M,500+,Free,0,Everyone,"March 23, 2018"
DS App Manager,TOOLS,4.6,14,2.1M,"1,000+",Free,0,Everyone,"March 21, 2015"
DS,FAMILY,4.9,15,23M,100+,Free,0,Everyone,"January 19, 2016"
Ability DS UNO,PRODUCTIVITY,,3,2.3M,50+,Paid,$2.60,Everyone,"May 19, 2014"
DS Connector 2.0,TOOLS,2.6,5,636k,500+,Free,0,Everyone,"March 23, 2018"
DS Barometer - Altimeter and Weather Information,WEATHER,3.9,2962,4.2M,"100,000+",Free,0,Everyone,"July 9, 2018"
DS Companion,HEALTH_AND_FITNESS,,0,4.6M,50+,Free,0,Everyone,"November 3, 2017"
DS-L4 Viewer,PHOTOGRAPHY,3.5,13,7.9M,"1,000+",Free,0,Everyone,"January 29, 2018"
DS Tower Defence,GAME,3.2,768,1.4M,"100,000+",Free,0,Everyone,"June 5, 2013"
DS-Admin,FAMILY,,1,21M,10+,Free,0,Everyone,"March 5, 2018"
NDS-controller,TOOLS,3.3,35,916k,"1,000+",Free,0,Everyone,"October 23, 2017"
DS-11 form,BUSINESS,,3,28M,100+,Free,0,Everyone,"April 27, 2018"
SmartCircle Remote DS,BUSINESS,,2,1.6M,500+,Free,0,Everyone,"May 22, 2018"
RetroArch,GAME,3.8,21423,84M,"1,000,000+",Free,0,Everyone,"May 4, 2018"
DS Speedometer & Odometer,MAPS_AND_NAVIGATION,3.9,22382,6.6M,"1,000,000+",Free,0,Everyone,"March 22, 2018"
MegaN64 (N64 Emulator),FAMILY,4.6,877576,12M,"10,000,000+",Free,0,Everyone,"May 14, 2016"
DS-20000S,PRODUCTIVITY,1.8,12,14M,"1,000+",Free,0,Everyone,"August 3, 2018"
DS Vision,BUSINESS,,0,38M,5+,Free,0,Everyone,"May 21, 2018"
Learn DS [BETA],FAMILY,4.3,9,5.0M,500+,Free,0,Everyone,"February 12, 2017"
Deep Sleep Battery Saver Pro,TOOLS,3.9,1417,2.9M,"10,000+",Paid,$3.28,Everyone,"August 15, 2017"
DS - xR,BUSINESS,,2,1.4M,10+,Free,0,Everyone,"November 21, 2017"
DS-Students,FAMILY,4.8,5,8.4M,100+,Free,0,Everyone,"July 3, 2018"
DS Thermometer,WEATHER,3.7,631,3.0M,"100,000+",Free,0,Everyone,"May 30, 2015"
PhotoFrame for Synology DS,PHOTOGRAPHY,4.0,1,2.6M,10+,Paid,$4.99,Everyone,"February 2, 2017"
Deep Sleep Battery Saver,TOOLS,4.1,22032,3.7M,"1,000,000+",Free,0,Everyone,"August 17, 2017"
Draft Simulator for FUT 18,SPORTS,4.6,162933,100M,"5,000,000+",Free,0,Everyone,"May 11, 2018"
DS Flashlight,TOOLS,4.0,127,5.8M,"10,000+",Free,0,Everyone,"May 30, 2015"
DS-82 form,BUSINESS,,1,28M,100+,Free,0,Everyone,"April 27, 2018"
dt Pro,FINANCE,4.8,4,4.5M,"1,000+",Free,0,Everyone,"May 16, 2017"
DT,LIFESTYLE,,0,8.9M,100+,Free,0,Everyone,"July 24, 2018"
DT Manager,PRODUCTIVITY,4.0,9,3.1M,500+,Free,0,Everyone,"May 21, 2015"
Real Sheet ∞: Pathfinder + DT,FAMILY,3.5,2,22M,50+,Paid,$2.99,Everyone,"March 20, 2017"
DT-CAM,FAMILY,,6,9.9M,"1,000+",Free,0,Everyone,"July 29, 2017"
DT Fieldlink,BUSINESS,3.0,2,49M,500+,Free,0,Everyone,"September 19, 2017"
DT Driving Test Theory,FAMILY,4.6,477,1.6M,"10,000+",Free,0,Everyone,"February 22, 2018"
DT Smart,TOOLS,1.6,39,8.9M,"1,000+",Free,0,Everyone,"December 7, 2017"
Truck Simulator DT 3D,FAMILY,3.8,110,22M,"5,000+",Free,0,Everyone,"April 23, 2017"
DT Baby Cam,TOOLS,1.7,10,23M,500+,Free,0,Everyone,"December 5, 2017"
Bloons TD 5,FAMILY,4.6,190086,94M,"1,000,000+",Paid,$2.99,Everyone,"July 13, 2018"
WPBS-DT,FAMILY,5.0,3,6.3M,500+,Free,0,Everyone,"April 3, 2015"
ReadyOp DT,COMMUNICATION,4.6,8,1.1M,"1,000+",Free,0,Everyone,"July 6, 2018"
Soccer Manager 2018,SPORTS,4.4,63779,95M,"1,000,000+",Free,0,Everyone,"July 16, 2018"
Online Soccer Manager (OSM),SPORTS,4.5,1312936,21M,"10,000,000+",Free,0,Everyone,"July 31, 2018"
DT-VR,FAMILY,3.8,25,9.5M,"1,000+",Free,0,Everyone,"August 9, 2016"
Dt Tracking,AUTO_AND_VEHICLES,4.0,4,24M,100+,Free,0,Everyone,"October 28, 2016"
DT Simple Interval Timer,SPORTS,4.1,10,1.5M,"1,000+",Free,0,Everyone,"February 17, 2014"
DT Health,MEDICAL,,1,24M,10+,Free,0,Everyone,"November 20, 2017"
DT CLOTHINGS,SHOPPING,5.0,1,7.9M,10+,Free,0,Everyone,"July 25, 2018"
PAY DT,BUSINESS,,0,5.3M,1+,Free,0,Everyone,"February 6, 2018"
Test Application DT 02,ART_AND_DESIGN,,0,1.2M,0+,Free,0,Everyone,"March 14, 2017"
Eat Right Diet (by Dt Shreya's Family Diet Clinic),HEALTH_AND_FITNESS,,0,12M,10+,Free,0,Everyone,"August 7, 2018"
DT Practice,BUSINESS,,6,5.7M,500+,Free,0,Everyone,"October 6, 2017"
Dt. Jyothi Srinivas,HEALTH_AND_FITNESS,5.0,18,13M,100+,Free,0,Everyone,"February 6, 2018"
DT future1 cam,TOOLS,1.0,1,24M,50+,Free,0,Everyone,"March 27, 2018"
DT Freight,PRODUCTIVITY,,0,54M,1+,Free,0,Everyone,"November 29, 2017"
Johor DT Lock Screen,PERSONALIZATION,,13,3.9M,"1,000+",Free,0,Everyone,"January 17, 2018"
Wheelie Challenge,GAME,4.6,137338,51M,"5,000,000+",Free,0,Everyone,"July 13, 2018"
DT NO.I,HEALTH_AND_FITNESS,2.4,44,49M,"1,000+",Free,0,Everyone,"August 1, 2018"
DT Technologies,SHOPPING,,0,1.3M,10+,Free,0,Everyone,"June 7, 2018"
DTPay,SHOPPING,4.5,18,994k,"1,000+",Free,0,Everyone,"July 11, 2018"
"""i DT"" Fútbol. Todos Somos Técnicos.",SPORTS,,27,3.6M,500+,Free,0,Everyone,"October 7, 2017"
MasterDT,SPORTS,,24,4.1M,100+,Free,0,Everyone,"June 30, 2018"
Top Soccer Manager,SPORTS,4.4,199739,66M,"10,000,000+",Free,0,Everyone,"August 6, 2018"
The Secret Daily Teachings,LIFESTYLE,4.3,206,32M,"1,000+",Paid,$4.99,Everyone,"February 11, 2018"
Spring flowers theme couleurs d t space,ART_AND_DESIGN,5.0,1,2.9M,100+,Free,0,Everyone,"April 18, 2018"
Soccer Board Tactics,SPORTS,4.1,6231,8.9M,"100,000+",Free,0,Everyone,"February 9, 2018"
Dirt Trackin Sprint Cars,GAME,3.8,499,47M,"10,000+",Paid,$3.99,Everyone,"May 10, 2018"
senior easy phone,PERSONALIZATION,3.9,168,2.1M,"50,000+",Free,0,Teen,"March 27, 2015"
dt.se,NEWS_AND_MAGAZINES,3.1,124,12M,"10,000+",Free,0,Everyone,"June 29, 2018"
WhatsVPN - Unlimited Free VPN,TOOLS,4.7,24985,7.8M,"500,000+",Free,0,Everyone,"July 27, 2018"
